fecha,clae2,mujer,p10,p25,w_mean,w_median,p75,p90,p99
2020-08-01,85,1,7609,16781,37382,34362,48560,71702,128548
2020-08-01,86,0,29476,46333,71641,60387,80956,112835,283907
2020-08-01,86,1,25661,42666,60589,56887,72305,92270,175801
2020-08-01,87,0,21028,31838,47861,47181,57066,70892,145025
2020-08-01,87,1,20641,31917,44210,46072,53536,62671,94466
2020-08-01,88,0,17903,27630,46238,46862,56760,72511,124529
2020-08-01,88,1,17075,26568,43714,42525,53873,68776,121501
2020-08-01,90,0,10664,19834,38259,31597,48149,65624,163697
2020-08-01,90,1,10705,20626,38601,34033,49256,68591,116226
2020-08-01,91,0,18351,24296,46714,36261,56603,81246,218299
2020-08-01,91,1,14222,23225,40407,33564,48123,70736,144577
2020-08-01,92,0,19377,25942,41978,34544,46407,66922,190846
2020-08-01,92,1,15863,20927,31882,28053,39479,50291,95000
2020-08-01,93,0,7399,19540,48896,39000,61242,84089,240001
2020-08-01,93,1,7105,14281,34833,26852,48009,70678,131984
2020-08-01,94,0,22878,40902,69535,61344,82389,112291,276953
2020-08-01,94,1,15487,28979,54214,48194,69341,93342,183364
2020-08-01,95,0,19213,24847,57072,46847,57855,85666,282266
2020-08-01,95,1,16603,23664,48378,42251,53785,69277,253498
2020-08-01,96,0,14182,22662,46354,38109,53055,70702,207095
2020-08-01,96,1,12051,19380,34154,25335,41617,54317,119000
2020-08-01,999,0,33507,48411,87412,70229,109494,150435,346817
2020-08-01,999,1,27645,45644,77001,56521,93447,142852,300240
2020-09-01,1,0,13324,26108,42955,38183,48751,64051,163634
2020-09-01,1,1,8558,18553,40953,33372,49816,69302,188769
2020-09-01,2,0,12801,19982,37857,33752,46868,63541,129965
2020-09-01,2,1,14606,26459,49500,43855,57838,80296,264577
2020-09-01,3,0,23022,43485,230812,96140,314764,547067,1650401
2020-09-01,3,1,25257,48301,78282,65885,84953,118435,430694
2020-09-01,5,0,58148,63347,94572,82231,115743,141975,246300
2020-09-01,5,1,52388,59588,82443,71209,106268,130805,217511
2020-09-01,6,0,85624,119283,418285,179851,288653,538506,5364406
2020-09-01,6,1,61180,88202,297531,134994,211236,392632,3557599
2020-09-01,7,0,82931,121171,190539,164465,209287,263824,725750
2020-09-01,7,1,63357,90412,169827,136644,191213,275872,852251
2020-09-01,8,0,31190,43454,102932,62226,107694,186222,678607
2020-09-01,8,1,24142,42624,115004,67846,115423,204133,1105653
2020-09-01,9,0,56958,82009,185040,123057,176064,245220,1316333
2020-09-01,9,1,37393,57768,118006,83596,125128,187263,539085
2020-09-01,10,0,25054,44288,78525,62524,90415,131499,315375
2020-09-01,10,1,18131,27511,60706,49541,72000,105028,244109
2020-09-01,11,0,31017,44504,103538,74135,120060,163785,388571
2020-09-01,11,1,25000,41930,87493,67807,102387,145190,356406
2020-09-01,12,0,41335,59037,132309,95053,138204,208817,536874
2020-09-01,12,1,24793,46079,98887,77220,113995,178351,441881
2020-09-01,13,0,23766,33495,49147,40991,53206,75001,180000
2020-09-01,13,1,18778,27500,42842,37253,49332,66946,153276
2020-09-01,14,0,19567,27101,41979,37789,49388,62228,138516
2020-09-01,14,1,18605,25472,39881,35854,48144,60976,116379
2020-09-01,15,0,22415,32569,52446,44940,59216,77727,205708
2020-09-01,15,1,19405,28140,44294,38954,50000,68360,157975
2020-09-01,16,0,15269,22537,39389,35398,46787,60558,148896
2020-09-01,16,1,17170,24815,43842,41752,53504,70129,155140
2020-09-01,17,0,32538,47220,85504,69155,99321,135170,349940
2020-09-01,17,1,25385,40312,93915,59000,88670,140382,487164
2020-09-01,18,0,21168,34934,64514,50315,70165,108920,314011
2020-09-01,18,1,18354,28547,56858,45448,64693,106914,238927
2020-09-01,19,0,54217,80705,144932,119827,178106,238635,510930
2020-09-01,19,1,50000,69357,127175,100524,161633,236209,422406
2020-09-01,20,0,43480,57713,117514,80985,129024,203775,594875
2020-09-01,20,1,35200,52773,100084,70670,109291,178852,503850
2020-09-01,21,0,63800,86623,167546,119380,177592,292625,697534
2020-09-01,21,1,57000,77160,124557,101563,134888,196961,479972
2020-09-01,22,0,33500,46185,73005,59478,81889,112271,267708
2020-09-01,22,1,23556,40000,64474,52361,69769,98316,252221
2020-09-01,23,0,26244,40371,75865,60665,91818,126198,287569
2020-09-01,23,1,22598,36761,70284,54756,83152,128272,280276
2020-09-01,24,0,33980,46278,109239,70648,111325,182495,636535
2020-09-01,24,1,22966,39296,112911,69276,117302,216424,793731
2020-09-01,25,0,21108,33946,51550,43326,57914,83611,184166
2020-09-01,25,1,18158,30602,49891,42351,57413,81199,184652
2020-09-01,26,0,29468,45327,85206,60165,93223,139064,336000
2020-09-01,26,1,29146,47303,81523,66610,100800,133139,241884
2020-09-01,27,0,30958,40394,67344,52750,70920,104709,315000
2020-09-01,27,1,23322,36548,59466,49777,67250,97836,271139
2020-09-01,28,0,30709,39372,65951,51086,72015,107361,287358
2020-09-01,28,1,20830,35013,62967,50093,71004,103695,266886
2020-09-01,29,0,40964,54549,124033,81647,118507,161342,464043
2020-09-01,29,1,30170,49476,91857,73252,105020,147119,335063
2020-09-01,30,0,27014,44144,76544,69759,92423,129919,267224
2020-09-01,30,1,31320,50602,81200,69592,95723,132050,262239
2020-09-01,31,0,20000,32383,49762,43317,55000,74444,200000
2020-09-01,31,1,20000,29812,49571,46093,55814,76501,186628
2020-09-01,32,0,23767,37156,59223,49791,65000,96715,246693
2020-09-01,32,1,20970,31195,52945,47166,59831,80000,204900
2020-09-01,33,0,19347,34461,95553,50985,85902,164854,473611
2020-09-01,33,1,19741,30603,94548,48475,75267,137313,396518
2020-09-01,35,0,66194,91240,173421,118350,166148,262760,1144332
2020-09-01,35,1,50919,71879,137747,98921,132682,219679,987156
2020-09-01,36,0,41723,56968,91728,80921,111663,148450,292331
2020-09-01,36,1,37774,53190,83325,73625,101857,134587,267734
2020-09-01,37,0,24000,43545,62309,57258,75265,98809,152169
2020-09-01,37,1,22827,38026,57900,51021,65810,89344,245035
2020-09-01,38,0,50626,71574,97398,89118,107995,138265,297904
2020-09-01,38,1,24696,49432,101366,79326,124105,191608,479779
2020-09-01,39,0,30938,47601,72969,69809,88338,113948,192677
2020-09-01,39,1,27313,45696,62259,55670,77968,98000,146202
2020-09-01,41,0,9631,17197,32935,27035,41043,57465,130000
2020-09-01,41,1,17401,24596,43960,39717,53958,71457,150000
2020-09-01,42,0,18069,33032,73947,51117,81185,129714,402255
2020-09-01,42,1,23503,40145,78777,62023,90884,129909,392840
2020-09-01,43,0,12834,21905,46433,37338,55741,85000,206128
2020-09-01,43,1,14896,24000,46845,41572,57317,79860,198436
2020-09-01,45,0,23003,36720,56559,49046,60481,86369,229865
2020-09-01,45,1,20843,30669,52569,48510,61581,82105,198514
2020-09-01,46,0,23440,41859,69168,52462,71920,108674,347001
2020-09-01,46,1,22846,30322,66938,50668,68286,112408,350607
2020-09-01,47,0,22832,30242,52627,49729,60420,78200,166274
2020-09-01,47,1,20357,24415,44716,41613,55159,69343,134204
2020-09-01,49,0,27377,46945,70695,63207,83936,119458,207000
2020-09-01,49,1,19352,32605,62438,57372,77412,107398,215706
2020-09-01,50,0,33915,63560,163512,127705,205316,321480,626843
2020-09-01,50,1,24235,37627,87624,63926,103278,175457,418392
2020-09-01,51,0,50949,64220,150014,100975,167251,256233,542050
2020-09-01,51,1,44349,57551,109082,80192,116193,154366,344103
2020-09-01,52,0,21066,42786,80371,63573,92283,141224,354567
2020-09-01,52,1,23322,40036,66938,57249,78681,111003,266109
2020-09-01,53,0,48622,60842,77622,70664,86112,111197,217134
2020-09-01,53,1,46392,60807,77526,69664,87932,114059,226740
2020-09-01,55,0,14497,21495,34748,27712,39865,53098,144226
2020-09-01,55,1,11604,18964,28756,23783,32859,46536,100113
2020-09-01,56,0,10281,15850,29837,22206,37625,50984,127025
2020-09-01,56,1,9685,14257,25997,20332,30259,47095,97378
2020-09-01,58,0,21898,36419,72246,54493,80980,121554,374629
2020-09-01,58,1,21141,35280,61686,52080,70962,102433,249023
2020-09-01,59,0,11737,23316,78579,42855,79455,116884,419696
2020-09-01,59,1,11593,18672,55906,33527,66635,105846,321760
2020-09-01,60,0,37188,55855,103365,80598,112610,158506,407650
2020-09-01,60,1,27898,49673,83626,69545,97038,133918,313102
2020-09-01,61,0,52384,81279,120520,106563,133922,166549,421391
2020-09-01,61,1,42323,62140,94315,87302,110643,144279,284838
2020-09-01,62,0,41145,58206,133187,90500,140373,216000,704000
2020-09-01,62,1,33216,50000,102342,74099,113405,171549,480031
2020-09-01,63,0,36351,55208,112482,77986,123477,200993,550000
2020-09-01,63,1,29566,47544,85521,64788,96730,149297,377750
2020-09-01,64,0,70170,97651,173576,139741,190371,250110,614187
2020-09-01,64,1,49619,78613,131991,111018,156386,204152,384873
2020-09-01,65,0,30849,57091,113116,81150,122217,197859,623247
2020-09-01,65,1,39695,57008,89492,75263,101516,146964,338388
2020-09-01,66,0,24794,46866,120838,62579,111990,208551,795000
2020-09-01,66,1,22995,29832,66076,49827,70000,114717,358541
2020-09-01,68,0,18743,29493,58859,47588,64741,88244,250000
2020-09-01,68,1,15252,23632,45125,34896,51375,69895,209498
2020-09-01,69,0,18458,26324,80264,47885,70000,134546,521187
2020-09-01,69,1,18014,24195,50008,38271,54992,80972,273043
2020-09-01,70,0,19147,33705,110417,55400,99805,169390,886782
2020-09-01,70,1,21687,34189,90978,60825,99356,155288,477096
2020-09-01,71,0,15263,25041,63307,47491,73895,116864,327551
2020-09-01,71,1,20607,29263,59594,49320,68704,101688,252408
2020-09-01,72,0,30000,48819,122176,83820,127436,202436,585506
2020-09-01,72,1,31983,51923,109029,81001,130071,211394,442220
2020-09-01,73,0,21754,37392,100582,56363,87526,153079,969259
2020-09-01,73,1,19489,35024,75935,52080,78175,124801,522375
2020-09-01,74,0,22851,37660,77431,54817,82643,135580,429042
2020-09-01,74,1,19067,29916,60554,52618,73791,106480,226405
2020-09-01,75,0,20782,24359,39330,36041,49869,58134,112182
2020-09-01,75,1,13540,23128,31043,25394,39215,52748,87143
2020-09-01,77,0,20000,30792,56830,47826,65151,94964,251348
2020-09-01,77,1,17520,24912,48070,42962,59642,83625,185000
2020-09-01,78,0,9200,25770,48572,46144,63013,85498,144767
2020-09-01,78,1,9552,22716,44779,40913,57649,76271,149142
2020-09-01,79,0,18154,27595,52258,40000,55651,81500,282310
2020-09-01,79,1,17801,25423,47763,38239,51649,70000,192600
2020-09-01,80,0,23101,36804,48546,43761,51611,68464,157332
2020-09-01,80,1,17870,32627,47899,42832,53754,74385,175295
2020-09-01,81,0,14830,21108,35090,33259,40574,55443,107973
2020-09-01,81,1,10810,15971,25026,20906,34038,39085,70989
2020-09-01,82,0,19655,29637,71397,45256,66231,122080,456731
2020-09-01,82,1,21547,28573,48213,34693,49581,79150,247583
2020-09-01,85,0,6093,12169,36277,26868,48194,73650,167739
2020-09-01,85,1,7995,17219,38077,35327,49261,72653,130533
2020-09-01,86,0,30000,47633,77173,61692,83108,116978,300000
2020-09-01,86,1,26053,44075,62688,57806,73834,95502,183400
2020-09-01,87,0,21838,33829,48787,47626,57536,72192,148760
2020-09-01,87,1,21378,32676,44500,46031,53611,63121,94309
2020-09-01,88,0,17789,28000,46886,47837,56978,73470,123704
2020-09-01,88,1,17342,26498,44528,43355,54707,70320,123041
2020-09-01,90,0,11000,20000,39326,32444,49862,69000,180723
2020-09-01,90,1,10715,21918,39861,34565,50813,73530,129848
2020-09-01,91,0,17966,25741,47216,37200,56583,80877,182783
2020-09-01,91,1,14832,22805,42054,37200,48461,71197,144577
2020-09-01,92,0,19179,25142,39832,32480,43456,62059,183850
2020-09-01,92,1,15643,20720,30551,27026,37208,47787,90470
2020-09-01,93,0,7695,19947,50035,39904,62286,85593,242424
2020-09-01,93,1,7107,14464,35496,26943,49382,71619,131001
2020-09-01,94,0,22970,40670,69085,60907,80836,111956,275767
2020-09-01,94,1,15652,29000,54827,49013,70539,95749,188567
2020-09-01,95,0,19576,25393,54008,47741,57182,83981,262989
2020-09-01,95,1,17125,23890,45810,45008,52635,65608,225524
2020-09-01,96,0,14494,22967,44725,39520,54062,70298,182435
2020-09-01,96,1,12630,19680,33697,26014,42593,55153,120000
2020-09-01,999,0,35456,49852,93411,74721,110157,164787,363787
2020-09-01,999,1,29859,47605,81079,58965,96194,156961,324075
2020-10-01,1,0,14994,29675,47221,42791,54904,71799,176857
2020-10-01,1,1,9151,20000,42587,34869,54184,73065,186000
2020-10-01,2,0,14070,22943,42905,37068,51818,71829,155353
2020-10-01,2,1,18695,29310,61615,46953,61066,81089,537216
2020-10-01,3,0,22911,41109,194036,95618,249546,440212,1441965
2020-10-01,3,1,22542,34579,69694,56511,79066,118282,366616
2020-10-01,5,0,63837,69900,103736,90839,127247,158832,285751
2020-10-01,5,1,56046,66099,91241,77605,115869,139714,263285
2020-10-01,6,0,102168,138494,330296,205651,312099,475200,2573437
2020-10-01,6,1,79215,103072,234670,152050,226166,346492,1791319
2020-10-01,7,0,91175,124288,191778,170500,214373,281358,707544
2020-10-01,7,1,59551,87835,158613,134236,187233,257404,820550
2020-10-01,8,0,32101,45180,99167,65306,106014,172972,522997
2020-10-01,8,1,25667,44365,97440,69471,109631,173400,608237
2020-10-01,9,0,58959,95815,208789,147468,213779,292223,1165500
2020-10-01,9,1,40275,64302,132833,99645,146695,218230,564259
2020-10-01,10,0,26260,46045,80361,64790,93232,134090,316587
2020-10-01,10,1,19061,29130,63667,51618,73969,108328,269223
2020-10-01,11,0,30887,43735,102336,76298,119748,174466,368324
2020-10-01,11,1,22342,39678,92463,68311,102380,143716,322080
2020-10-01,12,0,43501,63566,133472,104530,163313,247616,554116
2020-10-01,12,1,38344,55403,116972,84894,153760,223584,562255
2020-10-01,13,0,26652,39032,55570,48231,60832,82183,197206
2020-10-01,13,1,21627,31610,48114,43365,56508,73776,153189
2020-10-01,14,0,21857,30750,48765,43712,56996,71327,165239
2020-10-01,14,1,21437,29189,45351,41297,55355,68860,126350
2020-10-01,15,0,23760,35000,55762,47434,64089,87096,202555
2020-10-01,15,1,21076,30689,48981,42731,54813,74414,160510
2020-10-01,16,0,16127,24587,41247,37102,49448,64394,140581
2020-10-01,16,1,18624,26845,47091,44466,58282,74916,161887
2020-10-01,17,0,33611,48978,88574,72165,104940,146303,353355
2020-10-01,17,1,27261,41323,83524,61313,92658,145830,433718
2020-10-01,18,0,22317,36334,65597,52327,70650,106020,300205
2020-10-01,18,1,19423,30170,55878,46758,63354,96822,227655
2020-10-01,19,0,57741,90440,174545,134898,193214,258019,623346
2020-10-01,19,1,50326,78378,171078,106055,168092,246972,484310
2020-10-01,20,0,44937,59975,127338,84213,134065,212076,608511
2020-10-01,20,1,37300,55815,109854,74259,116860,195565,591612
2020-10-01,21,0,62658,85180,165789,116499,176778,308785,680020
2020-10-01,21,1,56472,76523,121533,99798,132886,198428,455095
2020-10-01,22,0,34125,47729,75172,61035,83301,114523,272143
2020-10-01,22,1,24938,40000,62737,54712,72041,100725,244300
2020-10-01,23,0,27612,42207,82153,63712,100915,142988,324013
2020-10-01,23,1,24496,39030,77543,58521,86317,137183,320834
2020-10-01,24,0,34267,47276,112052,72092,106786,165559,788833
2020-10-01,24,1,23967,40032,146500,70234,124239,258167,1369097
2020-10-01,25,0,21615,34146,53803,43779,59280,86463,210969
2020-10-01,25,1,18590,30512,51468,42854,59277,84700,209190
2020-10-01,26,0,31269,46903,97209,64238,94321,126318,338904
2020-10-01,26,1,31089,49811,88496,71844,93199,111086,214327
2020-10-01,27,0,32008,41220,70248,53937,73125,110114,335830
2020-10-01,27,1,25094,38231,63623,51764,70123,105026,305152
2020-10-01,28,0,30799,39559,69737,51974,73920,112491,304740
2020-10-01,28,1,20743,35662,67767,52732,73400,105973,300000
2020-10-01,29,0,41432,55398,130455,86746,131891,187469,613513
2020-10-01,29,1,32386,51601,105833,79307,114600,173566,489653
2020-10-01,30,0,28062,45500,79673,71264,96735,136221,275178
2020-10-01,30,1,33131,52461,81756,70793,100229,134651,270542
2020-10-01,31,0,20885,34343,52516,45298,59144,79808,208768
2020-10-01,31,1,21107,32449,54352,51101,62217,87209,201558
2020-10-01,32,0,25797,38919,65694,53099,69729,108827,360132
2020-10-01,32,1,22895,33673,59714,50000,62889,88985,325640
2020-10-01,33,0,19741,34629,88031,52658,86128,162540,412571
2020-10-01,33,1,19741,31923,82305,52625,77523,139157,450864
2020-10-01,35,0,65882,88779,158577,117295,170690,265659,724231
2020-10-01,35,1,53662,72565,127299,97464,135573,213452,596897
2020-10-01,36,0,42980,62918,107811,94719,138302,182939,314946
2020-10-01,36,1,39457,58815,100398,89648,129824,170884,274388
2020-10-01,37,0,24846,44544,63453,60260,80859,101235,162833
2020-10-01,37,1,25533,39390,59336,53882,68603,95283,250035
2020-10-01,38,0,53873,77625,106124,98655,120762,152510,327801
2020-10-01,38,1,27978,53591,110403,85290,134901,205689,479428
2020-10-01,39,0,34000,53515,81147,76399,99388,128538,217332
2020-10-01,39,1,30121,45197,65204,59705,80288,105465,168790
2020-10-01,41,0,9494,17405,33877,27806,42461,59556,135998
2020-10-01,41,1,17677,26199,46736,41371,56517,74503,170000
2020-10-01,42,0,18048,33711,72543,52841,86076,137034,318948
2020-10-01,42,1,24863,42169,80937,65385,103313,134801,297472
2020-10-01,43,0,12834,22242,48455,38405,58789,91485,216000
2020-10-01,43,1,15027,25801,50939,42893,59742,83965,206100
2020-10-01,45,0,24695,38920,61553,54040,66953,95000,240820
2020-10-01,45,1,22149,33937,57059,53872,67585,89485,201563
2020-10-01,46,0,26226,45000,75222,58892,77187,114846,372000
2020-10-01,46,1,25561,33822,72987,56529,73530,118475,374560
2020-10-01,47,0,25578,33831,59725,56279,68749,87422,190641
2020-10-01,47,1,22280,27536,51781,46539,62247,77345,155824
2020-10-01,49,0,29727,50489,79984,74630,101189,128063,218759
2020-10-01,49,1,20518,36140,64397,61705,79371,103580,225917
2020-10-01,50,0,39402,68883,183251,139568,222250,339378,655108
2020-10-01,50,1,23642,38940,85582,64840,99973,167661,403674
2020-10-01,51,0,52806,65750,153135,106977,179534,275617,631357
2020-10-01,51,1,45928,59901,102765,79337,118125,163480,313763
2020-10-01,52,0,22507,45341,86450,67212,96663,148043,382556
2020-10-01,52,1,25454,42056,71556,60612,80684,114577,299353
2020-10-01,53,0,50528,62370,80202,72421,88687,114298,230854
2020-10-01,53,1,49376,61897,79596,71103,89897,116648,226740
2020-10-01,55,0,15150,22382,38389,29714,43842,58037,151815
2020-10-01,55,1,12007,19907,31304,25286,36660,50105,106701
2020-10-01,56,0,10946,17117,32582,23811,40642,55363,138597
2020-10-01,56,1,10416,15671,28261,21929,33708,50643,105971
2020-10-01,58,0,23323,38403,77612,58605,88963,137973,407568
2020-10-01,58,1,22363,37041,67331,56397,78905,117083,276196
2020-10-01,59,0,11738,23187,73862,43750,81709,139467,367409
2020-10-01,59,1,11363,20022,63579,34345,69474,126610,323361
2020-10-01,60,0,38818,60205,112897,88466,126309,174329,459800
2020-10-01,60,1,30354,53634,93925,75976,108663,150000,330337
2020-10-01,61,0,56135,75092,113527,99310,127649,160603,372139
2020-10-01,61,1,42351,63042,89863,77708,98167,126652,277683
2020-10-01,62,0,43622,61170,142950,95376,152201,236464,707356
2020-10-01,62,1,35750,53424,107655,77392,120039,184349,501997
2020-10-01,63,0,39002,59663,122993,86236,129120,197304,616000
2020-10-01,63,1,32340,52930,90868,72803,103980,153045,364629
2020-10-01,64,0,77485,126262,211753,180029,233243,302729,729081
2020-10-01,64,1,56912,94678,171612,158029,201500,252407,475416
2020-10-01,65,0,32204,58954,118703,85167,127993,201197,638687
2020-10-01,65,1,40836,58398,93998,77406,105282,152127,365829
2020-10-01,66,0,27784,52196,135511,67779,120703,228000,930000
2020-10-01,66,1,25982,33976,73719,55859,75245,127904,405164
2020-10-01,68,0,19622,30701,58405,51972,68591,91325,236328
2020-10-01,68,1,16295,26270,47266,37742,57137,73961,202094
2020-10-01,69,0,20082,29487,94586,52538,71895,130000,850000
2020-10-01,69,1,19978,27313,54973,41882,60763,82586,282953
2020-10-01,70,0,19821,35438,111727,58811,104000,180684,737972
2020-10-01,70,1,24000,37600,90793,60704,101680,166599,482199
2020-10-01,71,0,15506,26624,68126,50153,78641,127326,349390
2020-10-01,71,1,21648,30981,62900,53423,71909,107102,250000
2020-10-01,72,0,29457,50400,114795,85647,130775,221414,582965
2020-10-01,72,1,34138,54629,117504,86780,141740,232728,502366
2020-10-01,73,0,22470,40000,102041,61013,90739,156796,800001
2020-10-01,73,1,20034,36584,82172,56313,82922,129764,542588
2020-10-01,74,0,24331,42305,100348,66382,95000,155956,849106
2020-10-01,74,1,20549,33809,71208,59328,82119,120907,333269
2020-10-01,75,0,23482,27294,43450,40000,55596,64660,117260
2020-10-01,75,1,15774,25981,34609,28805,42611,59598,90746
2020-10-01,77,0,20889,33617,62414,52467,70327,101819,285412
2020-10-01,77,1,17666,26536,55989,47376,65127,93974,287147
2020-10-01,78,0,9544,27000,51557,48931,67064,90779,160895
2020-10-01,78,1,9001,23109,46902,41128,60874,81159,178547
2020-10-01,79,0,19533,29175,57037,41632,58021,84517,331438
2020-10-01,79,1,18750,27398,51343,39235,53781,73995,250000
2020-10-01,80,0,23269,37975,50391,44478,52627,70929,170073
2020-10-01,80,1,18200,33406,49615,43716,55867,79972,182000
2020-10-01,81,0,15397,22211,36629,34302,41961,60256,115400
2020-10-01,81,1,11539,16334,25881,22017,34402,39953,76195
2020-10-01,82,0,20515,33436,78422,48348,70190,137085,525381
2020-10-01,82,1,23502,32800,55677,39147,54964,86887,304015
2020-10-01,85,0,6329,12652,37700,27782,50106,76687,173899
2020-10-01,85,1,8232,17897,39935,36557,52020,76064,134428
2020-10-01,86,0,30548,48114,74458,61499,82501,116785,300051
2020-10-01,86,1,26442,44600,62318,57654,73198,94318,188241
2020-10-01,87,0,21697,34892,48955,47166,57078,72037,150000
2020-10-01,87,1,21239,33856,44659,45911,53493,63089,95717
2020-10-01,88,0,19299,30850,48926,49126,59817,74357,125533
2020-10-01,88,1,18564,28468,46598,44871,56889,71727,128957
2020-10-01,90,0,11967,20772,41737,33858,52247,71271,200000
2020-10-01,90,1,12297,22223,46199,36801,54747,76311,206155
2020-10-01,91,0,19056,34572,56609,41542,62210,85952,294419
2020-10-01,91,1,14119,25975,53015,37473,53136,80697,317891
2020-10-01,92,0,19355,26204,42699,33733,45328,66382,202341
2020-10-01,92,1,16008,21606,32875,28674,38893,50774,98500
2020-10-01,93,0,11500,21095,54107,42356,67304,91638,266181
2020-10-01,93,1,8008,15160,38329,28979,53136,77434,144964
2020-10-01,94,0,23839,42266,71693,63314,83530,116241,284945
2020-10-01,94,1,16209,29791,56507,51227,72330,98235,195000
2020-10-01,95,0,20701,28236,58094,52898,63205,87687,297088
2020-10-01,95,1,17789,26789,50900,48284,58473,73448,224485
2020-10-01,96,0,14907,24803,47511,41318,58683,76368,184060
2020-10-01,96,1,13708,20360,35624,28558,45008,60482,124000
2020-10-01,999,0,38330,54889,94797,78039,119605,159843,350700
2020-10-01,999,1,32038,52191,85274,63909,105042,154185,337886
2020-11-01,1,0,15894,29859,47191,42648,53715,70682,176162
2020-11-01,1,1,9425,20017,41738,33960,53123,71443,180000
2020-11-01,2,0,14598,23787,41470,38771,50892,64260,150000
2020-11-01,2,1,18707,27925,52223,46848,60099,81121,264577
2020-11-01,3,0,23250,40755,149465,75254,162167,303810,1124702
2020-11-01,3,1,26751,50033,77449,65399,90438,125170,297707
2020-11-01,5,0,73306,82679,134531,111018,165332,228363,330886
2020-11-01,5,1,64728,74393,108650,89676,132225,175021,309187
2020-11-01,6,0,109709,147833,330805,217619,324978,495348,2026565
2020-11-01,6,1,75845,108751,255245,161772,238237,349216,937830
2020-11-01,7,0,86212,119326,208395,162373,211706,288152,1298403
2020-11-01,7,1,61825,88584,165743,136000,188648,263879,629276
2020-11-01,8,0,33220,46759,100548,68271,109151,183781,512747
2020-11-01,8,1,26154,47115,108768,72300,114285,186810,680547
2020-11-01,9,0,74586,120000,211250,174771,236516,310880,788237
2020-11-01,9,1,47028,80226,150824,120482,172610,245927,575910
2020-11-01,10,0,27291,47327,83537,66029,96665,136414,306625
2020-11-01,10,1,19475,29759,71921,53670,77899,113407,275477
2020-11-01,11,0,31667,45000,103291,78775,128185,167664,395686
2020-11-01,11,1,24790,40603,90026,69648,110937,154819,339827
2020-11-01,12,0,46534,73077,153442,111648,160875,232796,627817
2020-11-01,12,1,33163,55411,119696,91674,154392,226959,519435
2020-11-01,13,0,27315,38277,55570,47090,60155,82963,200000
2020-11-01,13,1,21699,31586,49064,43542,57110,76331,162390
2020-11-01,14,0,22277,31630,49165,43779,56276,70310,175001
2020-11-01,14,1,21679,30000,47975,41456,55777,69737,140107
2020-11-01,15,0,25864,37410,57657,48847,63571,82816,221678
2020-11-01,15,1,22402,33384,54323,44893,58192,76426,216497
2020-11-01,16,0,16750,24948,42242,37552,50000,65484,152660
2020-11-01,16,1,19386,27322,48775,45318,59018,75273,188339
2020-11-01,17,0,33471,49488,94073,73930,108792,146548,371752
2020-11-01,17,1,26589,41609,88233,62384,94795,147317,451330
2020-11-01,18,0,22633,36857,69155,53233,73848,123230,326247
2020-11-01,18,1,19357,30267,63025,47800,69008,123211,262836
2020-11-01,19,0,57628,90194,205319,145616,215648,295826,679850
2020-11-01,19,1,50796,74184,141105,110433,176525,259829,494978
2020-11-01,20,0,45800,59836,129017,85026,138190,216701,626400
2020-11-01,20,1,38675,56119,109477,75593,121088,199120,507714
2020-11-01,21,0,66667,89974,178209,123439,189196,335423,747700
2020-11-01,21,1,59971,81000,131560,105718,141314,215625,488546
2020-11-01,22,0,35914,48506,76946,62550,87769,119489,280701
2020-11-01,22,1,25712,42356,65750,56034,74963,106331,254221
2020-11-01,23,0,29373,46159,84253,67058,100875,142828,325970
2020-11-01,23,1,25613,41672,77335,60709,91028,137933,303497
2020-11-01,24,0,33946,47099,94638,73631,106773,155321,454190
2020-11-01,24,1,24000,40672,100085,73863,124731,204001,474647
2020-11-01,25,0,21637,33946,54019,43629,60000,89232,214966
2020-11-01,25,1,18902,30699,52430,43546,60372,85678,214329
2020-11-01,26,0,33947,49746,84546,68030,97773,134531,356100
2020-11-01,26,1,34841,52995,80037,76873,96847,119277,224016
2020-11-01,27,0,32098,41531,70807,55274,76275,113206,344166
2020-11-01,27,1,25099,38285,64449,52260,72398,107919,302065
2020-11-01,28,0,30672,39073,73048,51931,76222,124304,335313
2020-11-01,28,1,21596,35810,66311,53359,75110,113814,317373
2020-11-01,29,0,40453,54734,121608,89179,132228,180309,470992
2020-11-01,29,1,32386,51689,114548,82966,117615,166596,407471
2020-11-01,30,0,27115,44538,82238,73279,98831,137605,287241
2020-11-01,30,1,33649,53179,89315,75216,100769,139838,297424
2020-11-01,31,0,21588,34806,54226,45341,59379,81943,233102
2020-11-01,31,1,20948,32526,56114,51001,62771,92356,227699
2020-11-01,32,0,26111,38828,62972,53389,70000,102517,268967
2020-11-01,32,1,23890,34237,56427,50830,63551,87132,203148
2020-11-01,33,0,20000,34972,88735,54508,95414,191258,477814
2020-11-01,33,1,21926,33770,76249,54052,82954,160060,360501
2020-11-01,35,0,66410,86204,155592,116107,169286,266384,700667
2020-11-01,35,1,53111,71935,122379,95235,133772,208571,545345
2020-11-01,36,0,44155,61760,98314,86922,118534,155913,307613
2020-11-01,36,1,41223,58444,88511,78843,108063,141844,267734
2020-11-01,37,0,23306,46315,65631,60995,82258,106550,163344
2020-11-01,37,1,27161,40377,63936,55517,76659,98279,250035
2020-11-01,38,0,52764,74894,108876,94866,118324,158047,482325
2020-11-01,38,1,28061,54265,112350,87814,139202,212697,506546
